Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Visibility_Ratio_OutletSize,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
FDJ15,11.35,0.023454399,Dairy,181.9608,OUT017,0,1,1653.8472,0.9275067631363448,0.3348324299679833,6,0,1,0,1,0,0,0,1,0
FDR08,18.7,0.037681448,Fruits and Vegetables,111.0886,OUT049,1,0,222.3772,0.917912813735887,0.5886114793439058,14,1,0,0,1,0,0,0,1,0
FDZ55,6.055,0.025408702,Fruits and Vegetables,160.892,OUT046,0,0,2396.88,0.9990697334346471,0.36273184544154624,16,1,0,0,1,0,0,0,1,0
FDL10,8.395,0.039572298,Snack Foods,100.9042,OUT045,0,1,1686.4714,1.016730427460192,0.5649297898768229,11,1,0,0,1,0,0,0,1,0
FDJ34,11.8,0.093202196,Snack Foods,125.5704,OUT027,1,2,1001.3632,0.994231713125007,1.455885730974581,28,0,1,0,0,0,1,0,1,0
FDW60,5.44,0.016979326,Baking Goods,177.037,OUT027,1,2,3352.303,0.9942316974891338,0.26522935623711813,28,0,1,0,0,0,1,0,1,0
FDK08,9.195,0.122304725,Fruits and Vegetables,99.2016,OUT046,0,0,809.6128,0.8719076707445658,1.7460088518284334,16,0,1,0,1,0,0,0,1,0
NCE42,21.1,0.010600287,Household,233.9958,OUT035,0,1,1869.5664,0.9333075026695719,0.15132853562216725,9,1,0,0,1,0,0,0,0,1
FDR39,20.35,0.084273286,Meat,181.7292,OUT017,0,1,4013.4424,1.0047208968145271,1.203076196186772,6,1,0,0,1,0,0,0,1,0
NCN17,11.0,0.055162827,Health and Hygiene,100.3358,OUT018,1,2,904.8222,1.0192219433469794,0.8616832666637957,4,1,0,0,0,1,0,0,0,1
NCR05,10.1,0.054741627,Health and Hygiene,200.2084,OUT045,0,1,3174.5344,0.9241603449213699,0.7814854684108923,11,1,0,0,1,0,0,0,0,1
FDV48,9.195,0.051366901,Baking Goods,77.0644,OUT027,1,2,3221.1404,0.9287446586906629,0.8023881562864027,28,0,1,0,0,0,1,0,1,0
DRF27,8.93,0.028533032,Dairy,151.434,OUT018,1,2,1225.072,0.9260469354248175,0.44570660277404955,4,1,0,0,0,1,0,1,0,0
NCF07,9.0,0.032072321,Household,102.2016,OUT049,1,0,1416.8224,1.000623031513862,0.5009928575410005,14,1,0,0,1,0,0,0,0,1
FDF40,20.25,0.022507877,Dairy,248.1092,OUT035,0,1,4731.1748,0.9221155388515466,0.3213199856167912,9,0,1,0,1,0,0,0,1,0
FDO28,5.765,0.072410764,Frozen Foods,122.5098,OUT049,1,0,1084.5882,0.9267037997441079,1.131108521054245,14,1,0,0,1,0,0,0,1,0
FDB23,19.2,0.005611367,Starchy Foods,226.2062,OUT018,1,2,1579.9434,0.8751548993823438,0.08765361222348926,4,0,1,0,0,1,0,0,1,0
FDV48,9.195,0.051697108,Baking Goods,79.2644,OUT049,1,0,864.2084,0.9347150011006959,0.8075462285228973,14,0,1,0,1,0,0,0,1,0
FDM45,8.655,0.08819473,Snack Foods,119.6756,OUT046,0,0,2423.512,0.9990697518592768,1.2590583010150973,16,0,1,0,1,0,0,0,1,0
FDC16,11.5,0.020611526,Dairy,84.954,OUT045,0,1,865.54,1.0168511490400174,0.29424788654479134,11,0,1,0,1,0,0,0,1,0
DRE25,15.35,0.072928316,Soft Drinks,94.412,OUT027,1,2,1304.968,0.9178236867431347,1.1391930577301552,28,1,0,0,0,0,1,1,0,0
FDY35,17.6,0.0160526,Breads,43.9402,OUT049,1,0,1286.3256,0.8760887685322729,0.25075322565406677,14,0,1,0,1,0,0,0,1,0
FDR22,19.35,0.018600249,Snack Foods,110.2544,OUT045,0,1,2908.2144,0.9315179071403262,0.26553511649049505,11,0,1,0,1,0,0,0,1,0
FDZ10,17.85,0.04453262,Snack Foods,127.202,OUT049,1,0,2656.542,0.872959464636728,0.6956317426352621,14,1,0,0,1,0,0,0,1,0
FDY15,18.25,0.299097859,Dairy,157.863,OUT019,0,0,469.389,1.6148105902641245,4.269888259647636,28,0,1,1,0,0,0,0,1,0
DRA24,19.35,0.039895009,Soft Drinks,162.4868,OUT013,2,2,4422.2436,0.8740008594540665,0.5022257668297752,26,0,1,0,1,0,0,1,0,0
FDV37,13.0,0.083683243,Canned,198.5426,OUT045,0,1,1186.4556,0.9315179265558861,1.1946528069762619,11,0,1,0,1,0,0,0,1,0
FDO10,13.65,0.012749289,Snack Foods,58.8588,OUT035,0,1,973.3996,1.0701150389809755,0.1820074526844231,9,0,1,0,1,0,0,0,1,0
FDR59,14.5,0.063554289,Breads,263.6594,OUT027,1,2,3401.5722,0.9251308182476924,0.9927639741163907,28,0,1,0,0,0,1,0,1,0
FDR34,17.0,0.016030344,Snack Foods,228.0352,OUT018,1,2,2748.4224,0.9260469107312437,0.25040557083240816,4,0,1,0,0,1,0,0,1,0
FDG16,15.25,0.090324849,Frozen Foods,214.4192,OUT017,0,1,4961.5416,0.9275067668344996,1.2894676464385706,6,1,0,0,1,0,0,0,1,0
FDO03,10.395,0.03670437,Meat,228.1352,OUT027,1,2,9390.4432,0.9202689294582376,0.5733488140924435,28,0,1,0,0,0,1,0,1,0
FDC09,15.5,0.026342897,Fruits and Vegetables,104.1332,OUT049,1,0,1230.3984,0.9235614212708031,0.4114951095662284,14,0,1,0,1,0,0,0,1,0
FDJ52,7.145,0.017783501,Frozen Foods,159.4578,OUT035,0,1,3209.156,0.9988808544254527,0.25387531154254095,9,1,0,0,1,0,0,0,1,0
FDL33,7.235,0.167316771,Snack Foods,197.5452,OUT010,2,2,195.7452,1.56169371746104,2.106298399856405,15,1,0,1,0,0,0,0,1,0
FDJ53,10.5,0.071660976,Frozen Foods,119.7098,OUT017,0,1,2410.196,0.87967661485408,1.023024240696056,6,1,0,0,1,0,0,0,1,0
FDX08,12.85,0.039576776,Fruits and Vegetables,179.9318,OUT019,0,0,360.8636,1.531537196412594,0.5649937173141193,28,1,0,1,0,0,0,0,1,0
FDK32,16.25,0.049074897,Fruits and Vegetables,154.2682,OUT045,0,1,3354.3004,0.9190852814736946,0.7005878518967164,11,0,1,0,1,0,0,0,1,0
FDM20,10.0,0.038904624,Fruits and Vegetables,245.4144,OUT017,0,1,6615.3888,0.8884313793391438,0.5553981490171939,6,1,0,0,1,0,0,0,1,0
NCJ42,19.75,0.01438222,Household,102.2332,OUT017,0,1,3075.996,0.9187469338240354,0.20531899670224457,6,1,0,0,1,0,0,0,0,1
FDI50,8.42,0.030968306,Canned,227.8352,OUT018,1,2,3435.528,0.9285822647629223,0.48374734451379775,4,0,1,0,0,1,0,0,1,0
FDZ15,13.1,0.020310733444444444,Dairy,117.8782,OUT035,0,1,2741.0986,0.8999999999999999,0.2899538049828231,9,1,0,0,1,0,0,0,1,0
NCK18,9.6,0.006316495899999999,Household,164.2184,OUT045,0,1,1981.4208,0.8333333333333333,0.09017360330059207,11,1,0,0,1,0,0,0,0,1
FDW33,9.395,0.099681254,Snack Foods,106.428,OUT017,0,1,1917.504,0.9348909830911537,1.4230386589345458,6,1,0,0,1,0,0,0,1,0
NCT05,10.895,0.021037197,Health and Hygiene,255.9672,OUT018,1,2,4857.6768,1.00313952025136,0.32861623702515835,4,1,0,0,0,1,0,0,0,1
FDZ16,16.85,0.279886948,Frozen Foods,193.1478,OUT019,0,0,387.4956,1.5263660652579565,3.995635399362081,28,0,1,1,0,0,0,0,1,0
NCV17,18.85,0.016107549,Health and Hygiene,129.7626,OUT046,0,0,3016.7398,1.0150868947846758,0.22994960444300275,16,1,0,0,1,0,0,0,0,1
FDE34,9.195,0.108330902,Snack Foods,183.6634,OUT018,1,2,2726.451,0.9428480125546977,1.6922070639344775,4,1,0,0,0,1,0,0,1,0
FDH44,19.1,0.025924623,Fruits and Vegetables,148.0418,OUT045,0,1,3825.6868,0.9353771747465297,0.37009707710241774,11,0,1,0,1,0,0,0,1,0
NCK06,5.03,0.008664064,Household,119.3756,OUT045,0,1,605.878,0.9315179300824836,0.12368722824738018,11,1,0,0,1,0,0,0,0,1
FDS46,17.6,0.047330801,Snack Foods,120.8782,OUT049,1,0,2621.9204,0.9237238300757095,0.7393413542691357,14,0,1,0,1,0,0,0,1,0
NCO42,21.25,0.024756031,Household,146.7102,OUT018,1,2,1603.9122,0.9260469377826491,0.3867071145884201,4,1,0,0,0,1,0,0,0,1
FDL13,13.85,0.056406129,Breakfast,231.43,OUT049,1,0,3029.39,0.8760887689579823,0.8811045434016546,14,0,1,0,1,0,0,0,1,0
FDK14,6.98,0.0413383,Canned,83.3934,OUT017,0,1,491.3604,1.0198284728501514,0.5901410409085939,6,1,0,0,1,0,0,0,1,0
FDX13,7.725,0.047879864,Canned,250.2092,OUT045,0,1,3984.1472,0.8736759190117399,0.6835276917416031,11,1,0,0,1,0,0,0,1,0
DRI47,14.7,0.021005399,Hard Drinks,144.5128,OUT018,1,2,2588.6304,0.8782920640073552,0.3281195292601017,4,1,0,0,0,1,0,1,0,0
FDG22,17.6,0.041615224,Snack Foods,37.219,OUT017,0,1,366.19,0.927506755872227,0.5940943775869907,6,0,1,0,1,0,0,0,1,0
FDA13,15.85,0.07867708,Canned,37.8506,OUT049,1,0,341.5554,0.8760887575923443,1.2289929104969328,14,1,0,0,1,0,0,0,1,0
FDE46,18.6,0.015769693,Snack Foods,152.1366,OUT046,0,0,1813.6392,0.9222898879508067,0.2251264092095942,16,1,0,0,1,0,0,0,1,0
FDX25,16.7,0.102633047,Canned,180.8292,OUT017,0,1,3466.1548,1.0719484628788645,1.4651781323421778,6,1,0,0,1,0,0,0,1,0
FDC58,10.195,0.04217956,Snack Foods,44.2428,OUT017,0,1,703.0848,1.0708683539649237,0.602150776482499,6,1,0,0,1,0,0,0,1,0
NCA42,6.965,0.028710065,Household,158.1604,OUT017,0,1,2693.8268,0.9642241743856093,0.40986174186295493,6,1,0,0,1,0,0,0,0,1
FDV01,19.2,0.085082648,Canned,153.5314,OUT049,1,0,2171.8396,0.8849563225260891,1.329052516924955,14,0,1,0,1,0,0,0,1,0
FDU24,6.78,0.140163038,Baking Goods,94.212,OUT046,0,0,1025.332,0.9492161168200087,2.000952171285002,16,0,1,0,1,0,0,0,1,0
FDO51,6.785,0.042153502,Meat,44.0112,OUT018,1,2,340.8896,0.9368468403700335,0.6584681982429734,4,0,1,0,0,1,0,0,1,0
NCN14,19.1,0.15385153,Others,185.1608,OUT010,2,2,551.2824,1.4584870476456198,1.9367887003656057,15,1,0,1,0,0,0,0,0,1
FDT37,14.15,0.061753511,Canned,253.3014,OUT019,0,0,510.0028,1.5472382550086632,0.8815863560257752,28,1,0,1,0,0,0,0,1,0
FDY09,15.6,0.042179884,Snack Foods,174.7054,OUT010,2,2,175.1054,1.4588870090792543,0.5309893422179943,15,1,0,1,0,0,0,0,1,0
NCG06,16.35,0.029420857,Household,256.9646,OUT013,2,2,4637.9628,0.9982383447118488,0.3703699494744858,26,1,0,0,1,0,0,0,0,1
FDG40,13.65,0.066657791,Frozen Foods,32.6558,OUT010,2,2,67.9116,1.4641166599547382,0.8391340430617243,15,1,0,1,0,0,0,0,1,0
FDQ47,7.155,0.168154574,Breads,33.7874,OUT035,0,1,882.185,0.8745633901349396,2.4005562718810687,9,0,1,0,1,0,0,0,1,0
DRH59,10.8,0.097805615,Hard Drinks,73.938,OUT010,2,2,73.238,1.562007471084735,1.2312442389380776,15,1,0,1,0,0,0,1,0,0
FDH48,13.5,0.06082246,Baking Goods,85.154,OUT017,0,1,605.878,0.9179454076935595,0.8682947739752558,6,1,0,0,1,0,0,0,1,0
FDE34,9.195,0.107870997,Snack Foods,181.2634,OUT035,0,1,2362.9242,0.9388452718112119,1.5399545325624857,9,1,0,0,1,0,0,0,1,0
NCM05,6.825,0.059940022,Health and Hygiene,262.4226,OUT049,1,0,3964.839,0.8760887673568135,0.9363065087447346,14,1,0,0,1,0,0,0,0,1
FDU55,16.2,0.035967107,Fruits and Vegetables,260.3278,OUT049,1,0,7549.5062,1.000623026265685,0.5618322326411276,14,1,0,0,1,0,0,0,1,0
FDS60,20.85,0.032442388,Baking Goods,178.366,OUT035,0,1,4673.916,0.921567967700909,0.4631439760193447,9,1,0,0,1,0,0,0,1,0
FDZ32,7.785,0.037112284,Fruits and Vegetables,106.4964,OUT013,2,2,1577.946,0.9,0.46719491379747263,26,0,1,0,1,0,0,0,1,0
FDP12,9.8,0.045358609,Baking Goods,36.1874,OUT045,0,1,423.4488,1.0010958981508182,0.6475345316431956,11,0,1,0,1,0,0,0,1,0
NCL31,7.39,0.119698523,Others,143.047,OUT027,1,2,3578.675,0.917823687313907,1.8697775281435718,28,1,0,0,0,0,1,0,0,1
FDR32,6.78,0.150238656,Fruits and Vegetables,229.3694,OUT019,0,0,228.3694,1.6621331856558965,2.144790589756912,28,0,1,1,0,0,0,0,1,0
FDL08,10.8,0.049478259,Fruits and Vegetables,245.4144,OUT027,1,2,3675.216,1.010103067153229,0.7728862018612161,28,1,0,0,0,0,1,0,1,0
FDY34,10.5,0.010998932,Snack Foods,164.3842,OUT049,1,0,1823.6262,0.9237238251086635,0.17181127529183657,14,0,1,0,1,0,0,0,1,0
DRG23,8.88,0.08366836566666666,Hard Drinks,154.0682,OUT018,1,2,2896.8958,0.9,1.3069604036804403,4,1,0,0,0,1,0,1,0,0
FDD04,16.0,0.08989642,Dairy,143.4154,OUT013,2,2,1985.4156,0.9240453413866959,1.131677861502714,26,1,0,0,1,0,0,0,1,0
FDX37,16.2,0.063385859,Canned,98.17,OUT017,0,1,2696.49,0.9382337629981763,0.9048895771994825,6,1,0,0,1,0,0,0,1,0
FDM09,11.15,0.086281593,Snack Foods,170.579,OUT018,1,2,1358.232,0.8782920695134084,1.3477809052316352,4,0,1,0,0,1,0,0,1,0
FDA52,16.2,0.128315409,Frozen Foods,178.137,OUT013,2,2,3881.614,0.8710498605069195,1.615322475077051,26,0,1,0,1,0,0,0,1,0
NCV41,14.35,0.017108186,Health and Hygiene,110.3228,OUT018,1,2,552.614,0.8782920803306117,0.2672422426641009,4,1,0,0,0,1,0,0,0,1
FDB20,7.72,0.051970838,Fruits and Vegetables,79.7986,OUT035,0,1,2336.958,0.8745633904809532,0.741929988272665,9,1,0,0,1,0,0,0,1,0
FDD28,10.695,0.04591141722222222,Frozen Foods,60.5904,OUT017,0,1,410.1328,0.8181818181818182,0.6554263612463737,6,1,0,0,1,0,0,0,1,0
FDI38,13.35,0.024482433,Canned,205.7638,OUT010,2,2,621.1914,1.5627459878765415,0.308201677239466,15,0,1,1,0,0,0,0,1,0
FDA28,16.1,0.047792845,Frozen Foods,126.1362,OUT035,0,1,3271.7412,0.871200645420372,0.6822854180332304,9,0,1,0,1,0,0,0,1,0
FDB32,20.6,0.023339367,Fruits and Vegetables,94.8778,OUT027,1,2,4036.7454,0.8704928780431651,0.36457779798749607,28,1,0,0,0,0,1,0,1,0
NCS54,13.6,0.009991273,Household,175.537,OUT035,0,1,3705.177,0.9294568080708786,0.1426343184945179,9,1,0,0,1,0,0,0,0,1
NCA17,20.6,0.045675104,Health and Hygiene,150.9392,OUT017,0,1,4026.7584,0.9640503324613486,0.6520527795813635,6,1,0,0,1,0,0,0,0,1
FDR14,11.65,0.173904193,Dairy,52.3298,OUT013,2,2,269.649,0.8740008661999156,2.189225391184602,26,1,0,0,1,0,0,0,1,0
FDS58,9.285,0.021039273,Snack Foods,160.0578,OUT049,1,0,2567.3248,0.9262728044959243,0.32864866564709233,14,0,1,0,1,0,0,0,1,0
FDU08,10.3,0.027426689,Fruits and Vegetables,97.3042,OUT018,1,2,694.4294,1.0031395511427206,0.4284247247025971,4,1,0,0,0,1,0,0,1,0
FDI60,7.22,0.064141866,Baking Goods,61.251,OUT010,2,2,126.502,1.5560143827654538,0.8074618516251665,15,0,1,1,0,0,0,0,1,0
FDU40,20.85,0.037556341,Frozen Foods,195.3478,OUT018,1,2,1937.478,0.8782920569125092,0.5866572174921246,4,1,0,0,0,1,0,0,1,0
FDX46,12.3,0.057835325,Snack Foods,57.5562,OUT027,1,2,2548.0166,0.8671457750768661,0.9034296189091667,28,0,1,0,0,0,1,0,1,0
FDG41,8.84,0.076995176,Frozen Foods,112.0228,OUT017,0,1,1215.7508,1.0047208986134275,1.0991746953691948,6,0,1,0,1,0,0,0,1,0
FDD14,20.7,0.297312685,Canned,185.4266,OUT019,0,0,368.8532,1.5315371994109348,4.244403311244751,28,1,0,1,0,0,0,0,1,0
FDX45,16.75,0.104348025,Snack Foods,156.263,OUT027,1,2,4850.353,0.9203563600903768,1.629991643682718,28,1,0,0,0,0,1,0,1,0
NCN30,16.35,0.016989991,Household,98.541,OUT035,0,1,772.328,0.9294568218267528,0.242547249736144,9,1,0,0,1,0,0,0,0,1
DRH13,8.575,0.023885957,Soft Drinks,106.628,OUT046,0,0,958.752,0.9222899297109503,0.34099330468543493,16,1,0,0,1,0,0,1,0,0
NCP30,20.5,0.032954044,Household,39.3822,OUT017,0,1,314.2576,1.0047208922229132,0.47044832100757905,6,1,0,0,1,0,0,0,0,1
FDT52,9.695,0.047429578,Frozen Foods,245.8144,OUT046,0,0,3430.2016,0.9222899214682169,0.6770994581483841,16,0,1,0,1,0,0,0,1,0
FDS36,8.38,0.047152554,Baking Goods,110.157,OUT017,0,1,3185.853,1.0047208963416958,0.6731446938809453,6,0,1,0,1,0,0,0,1,0
FDB03,17.75,0.157470693,Dairy,239.1538,OUT018,1,2,4326.3684,0.8782920681442684,2.4598061507625726,4,0,1,0,0,1,0,0,1,0
FDO09,13.5,0.125274674,Snack Foods,262.191,OUT046,0,0,2366.919,0.939022834355377,1.7884075183025128,16,0,1,0,1,0,0,0,1,0
FDD28,10.695,0.053038775,Frozen Foods,59.5904,OUT027,1,2,1640.5312,0.9451975998386731,0.8285040377253701,28,1,0,0,0,0,1,0,1,0
FDF08,14.3,0.065339802,Fruits and Vegetables,89.1856,OUT045,0,1,1845.5976,0.8735433170671183,0.9327838533524946,11,0,1,0,1,0,0,0,1,0
FDB49,8.3,0.05046718,Baking Goods,97.6384,OUT010,2,2,197.0768,1.4375258880295474,0.6353155146609013,15,0,1,1,0,0,0,0,1,0
FDB08,6.055,0.02681572833333333,Fruits and Vegetables,162.3578,OUT035,0,1,1604.578,0.818181818181818,0.38281839919288907,9,1,0,0,1,0,0,0,1,0
NCP06,20.7,0.039306822,Household,150.7366,OUT049,1,0,3325.0052,0.9310779361396813,0.6140009971412878,14,1,0,0,1,0,0,0,0,1
FDH28,15.85,0.110254143,Frozen Foods,37.3506,OUT045,0,1,341.5554,0.8727970598601861,1.5739760637110127,11,0,1,0,1,0,0,0,1,0
FDU20,19.35,0.037569401,Fruits and Vegetables,120.7098,OUT019,0,0,361.5294,1.5315371872921253,0.5363366517842381,28,0,1,1,0,0,0,0,1,0
DRB25,12.3,0.069852615,Soft Drinks,107.4938,OUT017,0,1,2358.2636,0.8796766190531553,0.9972082772220257,6,1,0,0,1,0,0,1,0,0
NCM30,19.1,0.067676056,Household,40.8796,OUT017,0,1,371.5164,0.9275067625315714,0.9661359594474928,6,1,0,0,1,0,0,0,0,1
FDU57,8.27,0.149895348,Snack Foods,152.0708,OUT010,2,2,451.4124,1.4641166700864148,1.886985564873942,15,0,1,1,0,0,0,0,1,0
FDF56,16.7,0.209162936,Fruits and Vegetables,179.1976,OUT019,0,0,543.2928,1.5315372015031061,2.9859871540565917,28,0,1,1,0,0,0,0,1,0
NCT30,9.1,0.080277707,Household,47.2718,OUT035,0,1,850.8924,0.8745633877943476,1.1460357482222325,9,1,0,0,1,0,0,0,0,1
FDX15,17.2,0.156935553,Meat,160.6578,OUT018,1,2,1925.4936,1.0031395357111565,2.451446876802185,4,1,0,0,0,1,0,0,1,0
FDX58,13.15,0.044011225,Snack Foods,181.295,OUT017,0,1,4028.09,0.9348909785170539,0.6282994253068542,6,1,0,0,1,0,0,0,1,0
FDQ08,15.7,0.031685529,Fruits and Vegetables,63.1536,OUT010,2,2,122.5072,1.4641166863727273,0.3988791956265024,15,0,1,1,0,0,0,0,1,0
DRL23,18.35,0.015291576,Hard Drinks,106.1938,OUT013,2,2,1607.907,0.9215224239323173,0.19250085850678175,26,1,0,0,1,0,0,1,0,0
FDA25,16.5,0.068112874,Canned,104.599,OUT035,0,1,2889.572,0.9245721927746441,0.9723719253485485,9,0,1,0,1,0,0,0,1,0
FDV09,12.1,0.020600553,Snack Foods,147.5734,OUT049,1,0,3414.8882,0.8760887582521572,0.32179554184416,14,1,0,0,1,0,0,0,1,0
FDQ46,7.51,0.10423592,Snack Foods,111.7544,OUT018,1,2,2460.7968,1.003139539928212,1.6282404824775583,4,1,0,0,0,1,0,0,1,0
FDH41,9.0,0.081614376,Frozen Foods,214.7534,OUT027,1,2,5806.4418,0.8673442125088231,1.274875599077025,28,1,0,0,0,0,1,0,1,0
FDY20,12.5,0.082215187,Fruits and Vegetables,91.4488,OUT017,0,1,1086.5856,0.927506761150222,1.1736950003912763,6,0,1,0,1,0,0,0,1,0
FDO37,8.06,0.021372636,Breakfast,231.7326,OUT035,0,1,5313.7498,0.9333075161799689,0.305113409501612,9,1,0,0,1,0,0,0,1,0
FDZ55,6.055,0.025460232,Fruits and Vegetables,160.892,OUT045,0,1,1917.504,1.0010958921641993,0.36346748207483837,11,1,0,0,1,0,0,0,1,0
FDS32,17.75,0.029510313,Fruits and Vegetables,141.9838,OUT027,1,2,4354.9978,0.8673835668357007,0.46097243903237733,28,0,1,0,0,0,1,0,1,0
FDV50,14.3,0.122761775,Dairy,124.373,OUT049,1,0,2093.941,1.0131308249243722,1.9176277405696756,14,1,0,0,1,0,0,0,1,0
NCV30,20.2,0.066065799,Household,61.351,OUT045,0,1,1201.769,0.9233072942465972,0.9431481069690321,11,1,0,0,1,0,0,0,0,1
FDP16,18.6,0.039454924,Frozen Foods,244.0802,OUT018,1,2,3193.8426,0.9334195282476867,0.6163144575293756,4,1,0,0,0,1,0,0,1,0
FDW39,6.69,0.036910398,Meat,175.037,OUT046,0,0,2117.244,0.9924744589694069,0.5269287971704323,16,0,1,0,1,0,0,0,1,0
FDN39,19.35,0.048619719666666665,Meat,169.0816,OUT013,2,2,3523.4136,0.75,0.6120584154434046,26,0,1,0,1,0,0,0,1,0
FDV55,17.75,0.055159054,Fruits and Vegetables,145.6444,OUT049,1,0,2467.4548,1.0006230304927433,0.8616243296741247,14,1,0,0,1,0,0,0,1,0
FDZ20,16.1,0.034300475,Fruits and Vegetables,253.2356,OUT035,0,1,5849.7188,0.8708658848802842,0.4896698224203511,9,1,0,0,1,0,0,0,1,0
FDK02,12.5,0.112399145,Canned,120.444,OUT049,1,0,1438.128,0.8727897645149303,1.7557559628664,14,1,0,0,1,0,0,0,1,0
FDK10,5.785,0.040523265,Snack Foods,177.866,OUT018,1,2,4853.682,1.0031395403635675,0.6330027168673328,4,0,1,0,0,1,0,0,1,0
NCQ41,14.8,0.019559746,Health and Hygiene,193.7794,OUT018,1,2,2926.191,0.9635206025849351,0.30553738350636217,4,1,0,0,0,1,0,0,0,1
FDA11,7.75,0.043483398,Baking Goods,94.3436,OUT017,0,1,2363.59,0.9185640207192141,0.6207642248946539,6,1,0,0,1,0,0,0,1,0
FDN13,18.6,0.152366659,Breakfast,98.5358,OUT045,0,1,1306.9654,0.924160344719037,2.1751697273962587,11,1,0,0,1,0,0,0,1,0
NCA42,6.965,0.047784475,Household,158.8604,OUT010,2,2,316.9208,1.6048360028207802,0.6015437820664038,15,1,0,1,0,0,0,0,0,1
NCX30,16.7,0.026598474,Household,245.8776,OUT013,2,2,4210.5192,0.9308307245197748,0.33483985430738555,26,1,0,0,1,0,0,0,0,1
FDL10,8.395,0.039300964,Snack Foods,99.5042,OUT027,1,2,1884.8798,1.0097590472839768,0.6139094909431715,28,1,0,0,0,0,1,0,1,0
FDQ33,13.35,0.091348964,Snack Foods,150.3708,OUT049,1,0,4363.6532,0.9339756581044455,1.4269369063676427,14,1,0,0,1,0,0,0,1,0
NCE42,21.1,0.010602292,Household,235.3958,OUT046,0,0,3271.7412,0.9334840338845146,0.15135715878245737,16,1,0,0,1,0,0,0,0,1
FDH58,12.3,0.03168138671428571,Snack Foods,116.4834,OUT018,1,2,1842.9344,0.8750000000000001,0.49488618116697847,4,1,0,0,0,1,0,0,1,0
FDF33,7.97,0.021579162,Seafood,105.9596,OUT045,0,1,2049.3324,0.934417008980926,0.3080617520462906,11,1,0,0,1,0,0,0,1,0
DRK49,14.15,0.03593692,Soft Drinks,41.0138,OUT035,0,1,771.6622,0.9388452750640519,0.513031531917105,9,1,0,0,1,0,0,1,0,0
NCK19,9.8,0.09046564,Others,193.6478,OUT046,0,0,3099.9648,0.9296326057783709,1.291477563326555,16,1,0,0,1,0,0,0,0,1
FDT24,12.35,0.15872563522222224,Baking Goods,75.9328,OUT027,1,2,3012.0792,0.8181818181818183,2.479409256192952,28,0,1,0,0,0,1,0,1,0
FDI57,19.85,0.054245722,Seafood,196.0768,OUT018,1,2,5518.1504,1.00313953576991,0.8473574230612969,4,1,0,0,0,1,0,0,1,0
NCQ06,13.0,0.041621987,Household,253.6014,OUT027,1,2,6630.0364,0.9178236954113554,0.6501655494051826,28,1,0,0,0,0,1,0,0,1
FDB16,8.21,0.044888397,Dairy,87.3198,OUT013,2,2,610.5386,0.9982383405110405,0.5650859636373156,26,1,0,0,1,0,0,0,1,0
FDB57,20.25,0.018805105,Fruits and Vegetables,220.6772,OUT046,0,0,2223.772,0.9222899286137031,0.26845961829817394,16,0,1,0,1,0,0,0,1,0
DRD13,15.0,0.049279392,Soft Drinks,65.7168,OUT018,1,2,575.2512,1.0031395290789589,0.7697797554459223,4,1,0,0,0,1,0,1,0,0
FDC41,15.6,0.116815953,Frozen Foods,75.567,OUT013,2,2,1684.474,0.8740008670670288,1.4705594269542832,26,1,0,0,1,0,0,0,1,0
FDW59,13.15,0.020698674,Breads,86.3566,OUT013,2,2,1099.2358,0.9235546509681732,0.2605691208644552,26,1,0,0,1,0,0,0,1,0
FDO49,10.6,0.033103556,Breakfast,48.9008,OUT049,1,0,708.4112,0.9264873273493148,0.517101494313696,14,0,1,0,1,0,0,0,1,0
FDO08,11.1,0.090008963,Fruits and Vegetables,164.0526,OUT010,2,2,164.4526,1.4591731790606928,1.133094630063321,15,0,1,1,0,0,0,0,1,0
NCV06,11.3,0.116750407,Household,195.2478,OUT019,0,0,193.7478,1.6662078709713948,1.6667160167080404,28,1,0,1,0,0,0,0,0,1
NCY06,15.25,0.061184804,Household,132.0968,OUT046,0,0,3914.904,0.9296326024779076,0.8734675572132453,16,1,0,0,1,0,0,0,0,1
FDL03,19.25,0.027190917,Meat,194.811,OUT018,1,2,2160.521,0.9370146598012803,0.42474179548745994,4,0,1,0,0,1,0,0,1,0
NCL31,7.39,0.120467994,Others,145.147,OUT049,1,0,5296.439,0.9237238328863057,1.881797221856569,14,1,0,0,1,0,0,0,0,1
FDU46,10.3,0.011189235,Snack Foods,86.654,OUT017,0,1,2423.512,0.9348909620359858,0.1597362927326685,6,0,1,0,1,0,0,0,1,0
FDF04,17.5,0.013714183,Frozen Foods,259.2304,OUT017,0,1,2841.6344,0.9299777950351715,0.1957821736943934,6,1,0,0,1,0,0,0,1,0
FDX31,20.35,0.012867462800000002,Fruits and Vegetables,234.7958,OUT019,0,0,467.3916,0.8333333333333335,0.18369448890362233,28,0,1,1,0,0,0,0,1,0
