Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
11.35,0.005561798,168.379,2,1,3225.801,6,False,True,False,True,False,False,False,True,False
19.25,0.101980245,54.3956,2,1,873.5296,11,True,False,False,True,False,False,False,True,False
19.7,0.081193712,198.411,2,1,2553.343,6,False,True,False,True,False,False,False,True,False
14.0,0.024369007,40.2454,1,0,922.7988,14,True,False,False,True,False,False,False,False,True
8.355,0.188619537,146.4418,2,1,3089.9778,6,True,False,False,True,False,False,False,True,False
15.1,0.094037291,62.3194,1,0,495.3552,14,False,True,False,True,False,False,False,True,False
12.1,0.030188505,77.367,2,1,612.536,11,True,False,False,True,False,False,False,True,False
8.185,0.046578409,48.6692,2,1,1182.4608,11,True,False,False,True,False,False,False,True,False
8.27,0.223985293,186.2924,2,0,555.2772,28,False,True,True,False,False,False,True,False,False
15.5,0.085763562,49.0692,0,2,295.6152,26,False,True,False,True,False,False,False,True,False
14.0,0.105145451,144.2812,2,0,4844.3608,16,False,True,False,True,False,False,False,True,False
18.0,0.019382568,129.3994,2,1,3340.9844,9,True,False,False,True,False,False,False,False,True
9.6,0.0,166.5158,1,0,3509.4318,14,True,False,False,True,False,False,True,False,False
6.425,0.093002339,177.7712,1,2,4921.5936,28,True,False,False,False,False,True,False,True,False
9.6,0.035549527,244.117,0,2,5346.374,26,True,False,False,True,False,False,False,True,False
7.905,0.054720642,107.8254,1,2,2387.5588,28,True,False,False,False,False,True,False,True,False
16.7,0.052708138,114.7176,2,1,2404.8696,6,False,True,False,True,False,False,False,True,False
9.3,0.089144149,144.9786,1,0,1011.3502,14,True,False,False,True,False,False,False,True,False
8.1,0.128011859,210.9902,2,1,6371.706,9,True,False,False,True,False,False,False,True,False
19.1,0.178272728,172.4422,2,1,1551.9798,6,True,False,False,True,False,False,False,False,True
8.88,0.099024124,208.527,1,2,3145.905,4,True,False,False,False,True,False,False,False,True
6.825,0.046898544,153.7998,2,1,922.7988,6,False,True,False,True,False,False,False,True,False
11.5,0.041994624,194.782,2,1,3475.476,9,False,True,False,True,False,False,False,True,False
7.075,0.022694623,98.8068,2,1,2527.3768,6,True,False,False,True,False,False,False,True,False
20.7,0.039467795,151.7366,2,1,604.5464,6,True,False,False,True,False,False,False,False,True
7.895,0.061270647,56.7588,1,0,343.5528,14,False,True,False,True,False,False,False,True,False
6.86,0.036686158,229.601,1,2,2526.711,4,True,False,False,False,True,False,False,False,True
9.6,0.014200671,187.1872,0,2,3214.4824,26,False,True,False,True,False,False,False,True,False
12.1,0.079806266,172.1106,2,0,3422.212,16,True,False,False,True,False,False,False,False,True
11.1,0.059797172,151.8366,0,2,1057.9562,26,True,False,False,True,False,False,False,True,False
9.5,0.0,190.9872,2,1,3025.3952,11,True,False,False,True,False,False,True,False,False
21.0,0.049381666,193.0478,1,0,1549.9824,14,True,False,False,True,False,False,False,True,False
5.46,0.107057186,144.9786,2,0,2022.7004,16,False,True,False,True,False,False,False,True,False
16.35,0.109274313,225.3062,2,0,677.1186,28,False,True,True,False,False,False,False,True,False
17.6,0.018889593,236.259,0,2,4727.18,26,True,False,False,True,False,False,False,False,True
20.35,0.021369722,75.8328,2,1,154.4656,11,True,False,False,True,False,False,False,False,True
7.39,0.092927148,249.5066,1,0,4267.1122,14,True,False,False,True,False,False,False,False,True
12.3,0.113139486,92.9804,2,0,183.7608,28,False,True,True,False,False,False,False,True,False
9.195,0.117387066,160.2578,0,2,4492.8184,26,False,True,False,True,False,False,False,True,False
17.1,0.038730229,166.2842,2,1,4807.7418,9,True,False,False,True,False,False,False,False,True
13.0,0.030211742,59.322,1,2,539.298,4,False,True,False,False,True,False,False,True,False
15.5,0.032924463,107.2938,1,0,2143.876,14,True,False,False,True,False,False,False,True,False
8.695,0.120022543,94.8094,1,2,1428.141,4,True,False,False,False,True,False,False,False,True
11.5,0.037388493,107.8254,1,2,1410.8302,28,False,True,False,False,False,True,False,True,False
7.5,0.096413261,55.3588,2,0,1030.6584,16,True,False,False,True,False,False,False,False,True
7.485,0.069405301,112.1228,1,2,1105.228,4,True,False,False,False,True,False,False,True,False
9.8,0.090649107,194.3478,2,1,4649.9472,11,True,False,False,True,False,False,False,False,True
11.395,0.021649904,150.8708,2,1,4363.6532,11,True,False,False,True,False,False,False,False,True
20.7,0.02689477,76.7354,2,1,2482.7682,9,True,False,False,True,False,False,False,False,True
16.2,0.016679232,96.3726,1,0,2740.4328,14,False,True,False,True,False,False,False,True,False
19.2,0.00978492,225.9062,2,0,451.4124,28,False,True,True,False,False,False,False,True,False
13.15,0.056429024,144.2812,2,0,1282.3308,16,True,False,False,True,False,False,True,False,False
21.25,0.009998763,182.3608,2,0,551.2824,16,True,False,False,True,False,False,False,True,False
13.15,0.020757926,84.3566,2,1,761.0094,11,True,False,False,True,False,False,False,True,False
19.6,0.041374909,89.2514,2,1,1416.8224,11,True,False,False,True,False,False,False,False,True
12.6,0.096756649,208.7612,2,1,5226.53,6,True,False,False,True,False,False,False,True,False
12.8,0.079523619,181.7608,2,1,4961.5416,6,False,True,False,True,False,False,False,True,False
7.285,0.0,155.1288,2,1,1414.1592,6,True,False,False,True,False,False,False,True,False
13.1,0.012167988,190.253,2,1,4174.566,6,True,False,False,True,False,False,False,False,True
8.63,0.032976399,114.6518,2,1,2846.295,11,False,True,False,True,False,False,False,True,False
10.195,0.147492524,141.5838,2,1,1685.8056,6,False,True,False,True,False,False,False,True,False
16.85,0.0,110.0544,1,0,2572.6512,14,False,True,False,True,False,False,False,True,False
9.3,0.028566433,193.0136,1,0,4860.34,14,True,False,False,True,False,False,False,True,False
15.85,0.110479217,36.7506,1,2,531.3084,4,False,True,False,False,True,False,False,True,False
5.485,0.042838514,163.7842,2,1,1657.842,11,True,False,False,True,False,False,False,False,True
18.25,0.012264903,162.8894,0,2,3397.5774,26,True,False,False,True,False,False,False,True,False
12.6,0.096132367,208.9612,0,2,4181.224,26,True,False,False,True,False,False,False,True,False
15.35,0.168780127,197.8768,2,0,197.0768,28,True,False,True,False,False,False,True,False,False
12.85,0.099193899,38.1164,2,1,656.4788,11,True,False,False,True,False,False,False,True,False
6.13,0.076721393,59.4536,2,1,2021.3688,9,True,False,False,True,False,False,True,False,False
14.85,0.06173052,159.1578,2,0,160.4578,28,False,True,True,False,False,False,False,True,False
5.655,0.174934513,145.0102,0,2,1895.5326,26,True,False,False,True,False,False,True,False,False
11.1,0.0,119.1124,2,0,1303.6364,16,True,False,False,True,False,False,False,False,True
11.6,0.009802791,223.0404,1,2,1125.202,4,False,True,False,False,True,False,False,True,False
16.0,0.09942555,87.0856,1,0,527.3136,14,False,True,False,True,False,False,False,True,False
12.15,0.062384659,34.6532,1,0,719.064,14,True,False,False,True,False,False,False,True,False
6.55,0.034745307,158.8288,1,2,4399.6064,4,False,True,False,False,True,False,False,True,False
9.6,0.035579135,244.417,2,0,1944.136,16,True,False,False,True,False,False,False,True,False
19.1,0.067569539,43.0796,1,2,619.194,4,True,False,False,False,True,False,False,False,True
14.0,0.029697925,143.0786,0,2,3178.5292,26,False,True,False,True,False,False,False,True,False
14.85,0.03525037,160.9578,2,1,2246.4092,9,False,True,False,True,False,False,False,True,False
4.92,0.045916788,198.8084,0,2,2976.126,26,True,False,False,True,False,False,False,True,False
13.5,0.021539999,182.4976,2,1,1629.8784,11,True,False,False,True,False,False,False,True,False
15.7,0.027673055,169.279,2,1,3735.138,11,False,True,False,True,False,False,False,True,False
8.97,0.092997032,55.2956,2,1,873.5296,9,True,False,False,True,False,False,False,False,True
15.35,0.073283193,91.812,2,0,1771.028,16,True,False,False,True,False,False,True,False,False
14.5,0.041049322,41.2454,1,2,1342.2528,28,False,True,False,False,False,True,False,True,False
16.75,0.008525061,72.5038,1,2,2512.7292,28,False,True,False,False,False,True,False,True,False
17.7,0.117201696,184.0266,2,1,2397.5458,6,True,False,False,True,False,False,False,True,False
6.36,0.005977465,163.3526,2,1,2631.2416,9,True,False,False,True,False,False,False,False,True
18.25,0.0,225.3062,1,2,4288.4178,28,True,False,False,False,False,True,False,True,False
16.0,0.157528118,142.9154,2,0,141.8154,28,True,False,True,False,False,False,False,True,False
8.235,0.082427854,149.3076,2,0,2808.3444,16,True,False,False,True,False,False,False,True,False
12.35,0.041802518,34.8216,1,0,311.5944,14,True,False,False,True,False,False,False,False,True
18.0,0.015450376,158.9604,2,0,1584.604,16,True,False,False,True,False,False,False,False,True
20.0,0.057527544,43.1086,0,2,89.2172,15,True,False,True,False,False,False,False,True,False
6.055,0.025512207,159.692,1,2,5592.72,4,True,False,False,False,True,False,False,True,False
6.63,0.174110803,166.85,0,2,499.35,15,False,True,True,False,False,False,False,True,False
11.1,0.175362333,158.9604,1,2,4436.8912,28,True,False,False,False,False,True,False,True,False
8.3,0.038367194,87.1198,1,2,959.4178,4,False,True,False,False,True,False,False,True,False
20.25,0.014781046,193.8162,0,2,3463.4916,26,False,True,False,True,False,False,False,True,False
8.6,0.040268044,191.453,1,0,1707.777,14,False,True,False,True,False,False,False,True,False
19.5,0.014355033,55.4614,2,1,552.614,6,True,False,False,True,False,False,False,False,True
5.095,0.129766301,141.6838,2,1,3231.1274,11,False,True,False,True,False,False,False,True,False
11.0,0.008997141,119.9756,2,1,1938.8096,6,True,False,False,True,False,False,False,True,False
18.25,0.07784544,260.5962,1,0,3884.943,14,True,False,False,True,False,False,False,True,False
20.0,0.0,43.4086,1,2,401.4774,4,True,False,False,False,True,False,False,True,False
20.1,0.074265816,109.5228,1,2,3757.7752,28,True,False,False,False,False,True,False,True,False
6.11,0.102422487,131.4968,1,2,1565.9616,28,False,True,False,False,False,True,False,True,False
7.5,0.032811503,239.6906,2,1,2614.5966,6,True,False,False,True,False,False,False,True,False
7.22,0.038477325,62.951,1,2,1138.518,4,False,True,False,False,True,False,False,True,False
12.0,0.020411155,98.6042,2,0,1091.2462,16,False,True,False,True,False,False,False,True,False
12.15,0.042552418,123.5046,2,1,1743.0644,6,False,True,False,True,False,False,False,True,False
11.6,0.009818244,223.1404,2,1,5175.9292,6,False,True,False,True,False,False,False,True,False
8.315,0.035572183,144.4444,2,0,2902.888,16,False,True,False,True,False,False,False,True,False
12.15,0.04274788,183.695,1,0,2929.52,14,False,True,False,True,False,False,False,True,False
5.905,0.04572322,222.1456,1,0,5747.1856,14,True,False,False,True,False,False,False,True,False
8.575,0.023934398,105.828,2,1,958.752,11,True,False,False,True,False,False,True,False,False
17.35,0.146527359,147.905,1,0,2247.075,14,False,True,False,True,False,False,False,True,False
18.6,0.012651172,123.1414,2,1,2314.9866,9,True,False,False,True,False,False,False,False,True
19.25,0.107507291,34.8558,1,2,441.4254,28,True,False,False,False,False,True,False,False,True
15.1,0.096295326,133.4942,2,1,1457.4362,11,False,True,False,True,False,False,False,True,False
7.435,0.0,167.5158,1,2,4345.0108,28,True,False,False,False,False,True,False,True,False
7.825,0.079613553,65.0826,2,1,1162.4868,9,True,False,False,True,False,False,False,True,False
9.17,0.103398309,143.947,1,2,2576.646,4,True,False,False,False,True,False,False,True,False
20.7,0.16767231,124.2388,0,2,247.6776,15,False,True,True,False,False,False,False,True,False
12.1,0.020551458,146.6734,0,2,2227.101,26,True,False,False,True,False,False,False,True,False
13.65,0.025961116,80.4302,1,0,316.9208,14,False,True,False,True,False,False,False,True,False
8.38,0.046960237,111.857,1,0,2966.139,14,False,True,False,True,False,False,False,True,False
19.75,0.041533438,119.8466,1,2,2239.0854,4,True,False,False,False,True,False,False,True,False
8.67,0.065436581,142.9128,2,0,2013.3792,16,True,False,False,True,False,False,True,False,False
15.6,0.08126841,110.2544,2,1,1789.6704,11,True,False,False,True,False,False,False,True,False
12.35,0.072689818,48.7692,1,2,788.3072,4,False,True,False,False,True,False,False,True,False
17.7,0.116723677,182.4266,1,0,5163.9448,14,True,False,False,True,False,False,False,True,False
12.5,0.074035423,87.9198,1,2,1133.8574,4,False,True,False,False,True,False,False,True,False
20.2,0.059751638,129.1678,0,2,1017.3424,26,False,True,False,True,False,False,False,True,False
13.15,0.092854963,158.7604,2,1,3010.7476,11,True,False,False,True,False,False,False,False,True
10.0,0.0,230.0668,2,0,691.1004,28,False,True,True,False,False,False,False,True,False
11.1,0.044606379,174.2054,1,2,4377.635,28,True,False,False,False,False,True,False,True,False
10.85,0.162107603,106.3622,0,2,2117.244,26,True,False,False,True,False,False,False,True,False
16.5,0.0,37.3506,1,2,1024.6662,28,True,False,False,False,False,True,False,False,True
17.7,0.030060895,166.4816,1,2,2013.3792,4,True,False,False,False,True,False,False,True,False
14.35,0.081050006,79.196,2,1,1278.336,6,True,False,False,True,False,False,False,True,False
20.0,0.051783761,125.8678,2,1,3433.5306,6,False,True,False,True,False,False,False,True,False
12.3,0.0,37.2874,0,2,705.748,26,True,False,False,True,False,False,False,True,False
10.3,0.024998007,174.4422,1,2,3448.844,4,False,True,False,False,True,False,False,True,False
15.6,0.105208448,170.5764,0,2,4466.1864,26,False,True,False,True,False,False,False,True,False
9.8,0.14118383,50.5008,1,2,253.004,4,False,True,False,False,True,False,False,True,False
11.1,0.135692831,220.0482,1,2,2628.5784,4,True,False,False,False,True,False,False,True,False
15.6,0.116347087,76.867,1,2,2526.711,28,True,False,False,False,False,True,False,True,False
11.8,0.12150063,46.8402,0,2,413.4618,26,True,False,False,True,False,False,False,True,False
7.72,0.088864488,119.3466,2,1,3064.0116,6,False,True,False,True,False,False,False,True,False
10.5,0.070912843,121.5098,1,2,2410.196,28,True,False,False,False,False,True,False,True,False
19.6,0.041571557,49.9376,2,0,623.1888,16,False,True,False,True,False,False,False,True,False
6.425,0.093454899,175.3712,2,0,2988.1104,16,True,False,False,True,False,False,False,True,False
20.85,0.021329793,105.5306,2,0,940.7754,16,True,False,False,True,False,False,False,True,False
18.0,0.079299474,170.5422,0,2,344.8844,15,True,False,True,False,False,False,False,False,True
7.05,0.085138334,108.6912,2,1,1310.2944,11,True,False,False,True,False,False,False,True,False
16.25,0.087175137,98.341,2,0,1351.574,16,True,False,False,True,False,False,False,True,False
20.7,0.093214498,74.667,2,1,2143.876,6,True,False,False,True,False,False,True,False,False
5.44,0.025458716,241.2538,0,2,3124.5994,26,True,False,False,True,False,False,False,True,False
20.5,0.032741422,40.4822,0,2,589.233,26,True,False,False,True,False,False,False,False,True
12.35,0.038560279,109.857,1,0,1208.427,14,False,True,False,True,False,False,False,True,False
12.15,0.130544568,248.046,1,2,7883.072,28,True,False,False,False,False,True,False,True,False
4.61,0.122629121,175.4396,2,1,2616.594,9,True,False,False,True,False,False,True,False,False
8.275,0.110913601,106.3306,2,1,1254.3672,6,True,False,False,True,False,False,False,False,True
16.6,0.121635591,175.4738,1,2,2954.1546,28,True,False,False,False,False,True,False,True,False
8.27,0.128449055,186.5924,1,2,4442.2176,4,False,True,False,False,True,False,True,False,False
7.905,0.055098434,109.2254,2,1,976.7286,11,True,False,False,True,False,False,False,True,False
16.2,0.0,182.1608,1,0,3123.9336,14,True,False,False,True,False,False,False,False,True
16.75,0.0,258.3988,2,0,256.9988,28,True,False,True,False,False,False,False,True,False
13.6,0.010013429,176.437,2,1,4587.362,11,True,False,False,True,False,False,False,False,True
9.395,0.040187877,85.6908,2,1,1593.9252,6,True,False,False,True,False,False,False,False,True
7.35,0.024044279,241.0512,0,2,242.3512,15,False,True,True,False,False,False,False,True,False
15.35,0.014007727,38.319,0,2,292.952,26,True,False,False,True,False,False,False,True,False
